requests,timestamp,encryptionTime_s,cpuUserDelta_s,cpuSystemDelta_s,rss_MB,heapTotal_MB,heapUsed_MB,external_MB
200 Requests,2025-04-13T13:18:56.700Z,1.923,2.076747,0.171792,459.36328125,339.36328125,307.34903717041016,53.57248783111572
200 Requests,2025-04-13T13:18:56.704Z,1.927,2.0817,0.171792,459.62109375,339.78125,308.1919403076172,54.0254487991333
200 Requests,2025-04-13T13:18:56.709Z,1.932,2.086744,0.171792,460.13671875,340.19921875,309.03487396240234,54.47842216491699
200 Requests,2025-04-13T13:18:56.717Z,1.94,2.095137,0.171792,460.65234375,340.6171875,309.82249450683594,54.931424140930176
200 Requests,2025-04-13T13:18:56.722Z,1.945,2.100514,0.171792,460.91015625,341.03515625,310.66548919677734,55.38439464569092
200 Requests,2025-04-13T13:18:56.730Z,1.953,2.108114,0.171792,461.42578125,341.453125,311.5242919921875,55.83753204345703
200 Requests,2025-04-13T13:18:56.737Z,1.96,2.115788,0.171792,462.19921875,341.87109375,312.29644775390625,56.2907772064209
200 Requests,2025-04-13T13:18:56.743Z,1.965,2.121546,0.171792,462.97265625,342.2890625,313.1394271850586,56.743794441223145
200 Requests,2025-04-13T13:18:56.749Z,1.972,2.127938,0.171792,463.74609375,342.70703125,313.98236083984375,57.19676113128662
200 Requests,2025-04-13T13:18:56.755Z,1.978,2.145284,0.172716,464.51953125,343.375,314.76988220214844,57.64974498748779
200 Requests,2025-04-13T13:18:56.765Z,1.988,2.15935,0.173016,429.7890625,62.5859375,20.248184204101562,49.72439002990723
200 Requests,2025-04-13T13:18:56.770Z,1.992,2.164323,0.173018,430.3046875,63.00390625,21.091224670410156,50.177412033081055
200 Requests,2025-04-13T13:18:56.774Z,1.997,2.169436,0.173018,430.5625,63.421875,21.93408203125,50.630271911621094
200 Requests,2025-04-13T13:18:56.779Z,2.002,2.17429,0.173018,431.078125,63.83984375,22.721694946289062,51.08339786529541
200 Requests,2025-04-13T13:18:56.784Z,2.007,2.179392,0.173018,431.59375,64.2578125,23.564804077148438,51.536598205566406
200 Requests,2025-04-13T13:18:56.789Z,2.012,2.184368,0.173018,431.8515625,64.67578125,24.407730102539062,51.98957347869873
200 Requests,2025-04-13T13:18:56.794Z,2.017,2.189579,0.173018,432.3671875,65.09375,25.195343017578125,52.44270420074463
200 Requests,2025-04-13T13:18:56.799Z,2.022,2.194898,0.173018,432.625,65.51171875,26.038124084472656,52.8955602645874
200 Requests,2025-04-13T13:18:56.803Z,2.026,2.199723,0.173018,433.140625,65.9296875,26.88117218017578,53.34871768951416
200 Requests,2025-04-13T13:18:56.809Z,2.032,2.205503,0.173018,433.65625,66.34765625,27.66876220703125,53.80180549621582
200 Requests,2025-04-13T13:18:56.814Z,2.037,2.210381,0.173018,433.9140625,66.765625,28.51158905029297,54.25470161437988
200 Requests,2025-04-13T13:18:56.819Z,2.041,2.216203,0.173018,434.4296875,67.18359375,29.354400634765625,54.7075834274292
200 Requests,2025-04-13T13:18:56.825Z,2.047,2.222195,0.173042,434.9453125,67.6015625,30.141868591308594,55.16048812866211
200 Requests,2025-04-13T13:18:56.831Z,2.053,2.228581,0.173044,435.203125,68.01953125,30.984764099121094,55.61347579956055
200 Requests,2025-04-13T13:18:56.837Z,2.059,2.234898,0.173044,435.71875,68.4375,31.827728271484375,56.066484451293945
200 Requests,2025-04-13T13:18:56.843Z,2.065,2.241077,0.173044,436.4921875,68.85546875,32.61517333984375,56.51931858062744
200 Requests,2025-04-13T13:18:56.848Z,2.07,2.246361,0.173044,437.265625,69.2734375,33.45823669433594,56.972402572631836
200 Requests,2025-04-13T13:18:56.853Z,2.075,2.251479,0.173044,438.296875,69.69140625,34.30115509033203,57.42534160614014
200 Requests,2025-04-13T13:18:56.858Z,2.08,2.256446,0.173044,439.0703125,70.109375,35.088714599609375,57.87837505340576
200 Requests,2025-04-13T13:18:56.863Z,2.085,2.261637,0.173044,439.84375,70.52734375,35.93171691894531,58.33138179779053
200 Requests,2025-04-13T13:18:56.868Z,2.09,2.266828,0.173044,440.6171875,70.9453125,36.77471160888672,58.78447246551514
200 Requests,2025-04-13T13:18:56.872Z,2.094,2.271651,0.173044,441.390625,71.36328125,37.56221008300781,59.23744487762451
200 Requests,2025-04-13T13:18:56.877Z,2.099,2.276759,0.173044,442.421875,71.78125,38.405479431152344,59.6906681060791
200 Requests,2025-04-13T13:18:56.882Z,2.104,2.281453,0.173044,443.1953125,72.19921875,39.24834442138672,60.143558502197266
200 Requests,2025-04-13T13:18:56.887Z,2.109,2.287148,0.173044,443.96875,72.6171875,40.035926818847656,60.59654998779297
200 Requests,2025-04-13T13:18:56.892Z,2.114,2.292044,0.173044,444.7421875,73.03515625,40.87883758544922,61.049485206604004
200 Requests,2025-04-13T13:18:56.897Z,2.119,2.296488,0.173044,445.7734375,73.453125,41.72185516357422,61.50250244140625
200 Requests,2025-04-13T13:18:56.902Z,2.123,2.301715,0.173044,446.546875,73.87109375,42.50933074951172,61.95536136627197
200 Requests,2025-04-13T13:18:56.907Z,2.128,2.306343,0.173044,447.3203125,74.2890625,43.352256774902344,62.40833377838135
200 Requests,2025-04-13T13:18:56.911Z,2.132,2.310781,0.173044,448.09375,74.70703125,44.19525146484375,62.861371994018555
200 Requests,2025-04-13T13:18:56.916Z,2.137,2.315732,0.173044,448.8671875,75.125,44.982765197753906,63.31428909301758
200 Requests,2025-04-13T13:18:56.921Z,2.142,2.320542,0.173044,449.8984375,75.54296875,45.82563781738281,63.76721382141113
200 Requests,2025-04-13T13:18:56.926Z,2.147,2.3257,0.173148,450.671875,75.9609375,46.668487548828125,64.22013568878174
200 Requests,2025-04-13T13:18:56.931Z,2.152,2.330681,0.17315,451.4453125,76.37890625,47.455848693847656,64.67297267913818
200 Requests,2025-04-13T13:18:56.936Z,2.157,2.336185,0.173156,452.21875,76.796875,48.298805236816406,65.12597846984863
200 Requests,2025-04-13T13:18:56.941Z,2.162,2.341623,0.173157,453.25,77.21484375,49.14167022705078,65.57886791229248
200 Requests,2025-04-13T13:18:56.946Z,2.167,2.346616,0.173158,454.0234375,77.6328125,49.92927551269531,66.03186511993408
200 Requests,2025-04-13T13:18:56.952Z,2.173,2.346596,0.1793,454.796875,78.05078125,50.77223205566406,66.48486709594727
200 Requests,2025-04-13T13:18:56.959Z,2.179,2.350007,0.183071,439.62890625,62.5859375,20.44184112548828,65.47060108184814
200 Requests,2025-04-13T13:18:56.964Z,2.185,2.355571,0.183537,440.66015625,63.00390625,21.209335327148438,65.92356586456299
200 Requests,2025-04-13T13:18:56.970Z,2.191,2.361463,0.183546,441.43359375,63.421875,22.052276611328125,66.37657451629639
200 Requests,2025-04-13T13:18:56.975Z,2.196,2.366515,0.183582,442.20703125,63.83984375,22.895431518554688,66.82973766326904
200 Requests,2025-04-13T13:18:56.980Z,2.2,2.372103,0.183584,442.98046875,64.2578125,23.68304443359375,67.28285312652588
200 Requests,2025-04-13T13:18:56.985Z,2.205,2.377219,0.183608,444.01171875,64.67578125,24.526199340820312,67.73605251312256
200 Requests,2025-04-13T13:18:56.990Z,2.21,2.377189,0.190723,444.78515625,65.09375,25.373703002929688,68.18876838684082
200 Requests,2025-04-13T13:18:56.996Z,2.216,2.379074,0.194266,445.55859375,65.51171875,26.1612548828125,68.64177513122559
200 Requests,2025-04-13T13:18:57.001Z,2.221,2.384675,0.194269,446.33203125,65.9296875,27.004135131835938,69.09471702575684
200 Requests,2025-04-13T13:18:57.006Z,2.226,2.390231,0.194269,447.10546875,66.34765625,27.84716796875,69.54779720306396
200 Requests,2025-04-13T13:18:57.012Z,2.232,2.395847,0.194269,448.13671875,66.765625,28.634483337402344,70.00059413909912
200 Requests,2025-04-13T13:18:57.017Z,2.237,2.40106,0.194269,448.91015625,67.18359375,29.477584838867188,70.45384502410889
200 Requests,2025-04-13T13:18:57.022Z,2.242,2.406225,0.194269,449.68359375,67.6015625,30.32062530517578,70.90693473815918
200 Requests,2025-04-13T13:18:57.027Z,2.247,2.412027,0.194269,450.45703125,68.01953125,31.10820770263672,71.36004638671875
200 Requests,2025-04-13T13:18:57.032Z,2.252,2.417159,0.194269,451.48828125,68.4375,31.951339721679688,71.81320571899414
200 Requests,2025-04-13T13:18:57.039Z,2.259,2.424373,0.194269,452.26171875,68.85546875,32.79432678222656,72.26628971099854
200 Requests,2025-04-13T13:18:57.044Z,2.264,2.429739,0.194269,453.03515625,69.2734375,33.58197021484375,72.71941471099854
200 Requests,2025-04-13T13:18:57.050Z,2.27,2.435494,0.194269,453.80859375,69.69140625,34.42494201660156,73.17245864868164
200 Requests,2025-04-13T13:18:57.056Z,2.276,2.451185,0.195084,454.58203125,70.109375,35.26781463623047,73.62545776367188
200 Requests,2025-04-13T13:18:57.063Z,2.283,2.462597,0.195165,447.66796875,55.0859375,18.436538696289062,72.38558864593506
200 Requests,2025-04-13T13:18:57.068Z,2.287,2.467876,0.195167,448.44140625,55.50390625,19.279830932617188,72.83835315704346
200 Requests,2025-04-13T13:18:57.073Z,2.292,2.472951,0.195176,449.21484375,55.921875,20.12232208251953,73.29137420654297
200 Requests,2025-04-13T13:18:57.078Z,2.297,2.478162,0.195178,449.98828125,56.33984375,20.91082763671875,73.74429321289062
200 Requests,2025-04-13T13:18:57.083Z,2.302,2.483335,0.195178,451.01953125,56.7578125,21.752853393554688,74.19740009307861
200 Requests,2025-04-13T13:18:57.543Z,2.028,2.232662,0.14405,518.66796875,235.07421875,207.4944076538086,23.69370174407959
200 Requests,2025-04-13T13:18:57.548Z,2.033,2.234183,0.143784,518.92578125,235.4921875,208.45134735107422,24.146952629089355
200 Requests,2025-04-13T13:18:57.554Z,2.038,2.240135,0.143799,519.44140625,235.91015625,209.29420471191406,24.600089073181152
200 Requests,2025-04-13T13:18:57.559Z,2.043,2.239952,0.149331,519.95703125,236.328125,210.0812225341797,25.053104400634766
200 Requests,2025-04-13T13:18:57.564Z,2.047,2.239886,0.154263,520.21484375,236.74609375,210.92528533935547,25.50615406036377
200 Requests,2025-04-13T13:18:57.569Z,2.053,2.245642,0.154273,520.73046875,237.1640625,211.76724243164062,25.95912742614746
200 Requests,2025-04-13T13:18:57.574Z,2.055,2.243782,0.154351,521.24609375,237.58203125,212.5549774169922,26.41231346130371
200 Requests,2025-04-13T13:18:57.579Z,2.06,2.248065,0.154353,521.50390625,238,213.3980484008789,26.86543083190918
200 Requests,2025-04-13T13:18:57.584Z,2.065,2.253128,0.154353,522.01953125,238.41796875,214.2428741455078,27.3183650970459
200 Requests,2025-04-13T13:18:57.591Z,2.072,2.260776,0.154353,522.27734375,238.8359375,215.0285186767578,27.771388053894043
200 Requests,2025-04-13T13:18:57.599Z,2.08,2.269017,0.154353,522.79296875,239.25390625,215.87139129638672,28.224285125732422
200 Requests,2025-04-13T13:18:57.606Z,2.086,2.275951,0.154469,523.30859375,239.671875,216.71429443359375,28.67723846435547
200 Requests,2025-04-13T13:18:57.612Z,2.092,2.282443,0.154473,523.56640625,240.08984375,217.5018768310547,29.130248069763184
200 Requests,2025-04-13T13:18:57.617Z,2.097,2.287903,0.154473,524.08203125,240.5078125,218.34500122070312,29.583419799804688
200 Requests,2025-04-13T13:18:57.624Z,2.104,2.294915,0.154473,524.59765625,240.92578125,219.1878890991211,30.036352157592773
200 Requests,2025-04-13T13:18:57.629Z,2.109,2.300391,0.154473,524.85546875,241.34375,219.97541046142578,30.48932647705078
200 Requests,2025-04-13T13:18:57.634Z,2.114,2.305496,0.154473,525.37109375,241.76171875,220.8182144165039,30.942245483398438
200 Requests,2025-04-13T13:18:57.639Z,2.119,2.310745,0.154473,525.62890625,242.1796875,221.66515350341797,31.395313262939453
200 Requests,2025-04-13T13:18:57.644Z,2.124,2.315714,0.154473,526.14453125,242.59765625,222.4486312866211,31.848236083984375
200 Requests,2025-04-13T13:18:57.650Z,2.13,2.315702,0.160976,514.28515625,231.515625,195.69701385498047,31.58750629425049
200 Requests,2025-04-13T13:18:57.655Z,2.135,2.317071,0.164928,514.80078125,231.93359375,196.51953887939453,32.040297508239746
200 Requests,2025-04-13T13:18:57.660Z,2.14,2.322121,0.16493,515.05859375,232.3515625,197.36244201660156,32.493226051330566
200 Requests,2025-04-13T13:18:57.664Z,2.144,2.32679,0.16493,515.57421875,232.76953125,198.15003967285156,32.94622993469238
200 Requests,2025-04-13T13:18:57.669Z,2.149,2.326774,0.170005,516.08984375,233.1875,198.9930877685547,33.39925956726074
200 Requests,2025-04-13T13:18:57.674Z,2.154,2.326732,0.175107,516.34765625,233.60546875,199.83611297607422,33.85236167907715
200 Requests,2025-04-13T13:18:57.679Z,2.159,2.326691,0.180078,516.86328125,234.0234375,200.6236114501953,34.30533790588379
200 Requests,2025-04-13T13:18:57.684Z,2.163,2.32665,0.185027,517.12109375,234.44140625,201.46675872802734,34.75851058959961
200 Requests,2025-04-13T13:18:57.688Z,2.168,2.331232,0.18538,517.63671875,234.859375,202.30975341796875,35.21159744262695
200 Requests,2025-04-13T13:18:57.694Z,2.174,2.336399,0.185813,518.15234375,235.27734375,203.09734344482422,35.66461372375488
200 Requests,2025-04-13T13:18:57.699Z,2.179,2.341668,0.185816,518.41015625,235.6953125,203.94031524658203,36.11767578125
200 Requests,2025-04-13T13:18:57.703Z,2.183,2.346597,0.185816,518.92578125,236.11328125,204.78339385986328,36.57082939147949
200 Requests,2025-04-13T13:18:57.709Z,2.189,2.351983,0.185816,519.44140625,236.53125,205.57086944580078,37.023810386657715
200 Requests,2025-04-13T13:18:57.714Z,2.193,2.357156,0.185816,519.69921875,236.94921875,206.41360473632812,37.47664928436279
200 Requests,2025-04-13T13:18:57.719Z,2.199,2.36256,0.185816,520.21484375,237.3671875,207.25655364990234,37.92964744567871
200 Requests,2025-04-13T13:18:57.726Z,2.205,2.369964,0.186008,520.47265625,237.78515625,208.05182647705078,38.382568359375
200 Requests,2025-04-13T13:18:57.731Z,2.21,2.375157,0.186011,520.98828125,238.203125,208.88687133789062,38.83552169799805
200 Requests,2025-04-13T13:18:57.736Z,2.215,2.380084,0.186011,521.50390625,238.62109375,209.72991943359375,39.28859329223633
200 Requests,2025-04-13T13:18:57.741Z,2.22,2.385646,0.186011,521.76171875,239.0390625,210.5176010131836,39.74170684814453
200 Requests,2025-04-13T13:18:57.746Z,2.225,2.390812,0.186011,522.27734375,239.45703125,211.3607177734375,40.19484615325928
200 Requests,2025-04-13T13:18:57.751Z,2.23,2.39569,0.186013,522.79296875,239.875,212.20380401611328,40.647976875305176
200 Requests,2025-04-13T13:18:57.756Z,2.235,2.401189,0.186013,523.05078125,240.29296875,212.99158477783203,41.10121726989746
200 Requests,2025-04-13T13:18:57.761Z,2.24,2.406278,0.186013,523.56640625,240.7109375,213.8346176147461,41.55427074432373
200 Requests,2025-04-13T13:18:57.766Z,2.245,2.411544,0.186013,523.82421875,241.12890625,214.67742156982422,42.00714683532715
200 Requests,2025-04-13T13:18:57.771Z,2.25,2.417029,0.186013,524.33984375,241.546875,215.46492767333984,42.460105895996094
200 Requests,2025-04-13T13:18:57.777Z,2.256,2.422942,0.186013,524.85546875,241.96484375,216.3076629638672,42.91295528411865
200 Requests,2025-04-13T13:18:57.782Z,2.261,2.428107,0.186013,525.11328125,242.3828125,217.15057373046875,43.36600875854492
200 Requests,2025-04-13T13:18:57.787Z,2.266,2.433499,0.186013,525.62890625,242.80078125,217.93820190429688,43.81913185119629
200 Requests,2025-04-13T13:18:57.792Z,2.271,2.438543,0.186013,526.14453125,243.21875,218.78116607666016,44.2722225189209
200 Requests,2025-04-13T13:18:57.797Z,2.276,2.443789,0.186013,526.40234375,243.63671875,219.62399291992188,44.7251558303833
200 Requests,2025-04-13T13:18:57.802Z,2.28,2.448679,0.186013,526.91796875,244.0546875,220.41152954101562,45.17819786071777
200 Requests,2025-04-13T13:18:57.807Z,2.285,2.453915,0.186013,527.17578125,244.47265625,221.25457763671875,45.63131809234619
200 Requests,2025-04-13T13:18:57.811Z,2.29,2.458843,0.186013,527.69140625,244.890625,222.09767150878906,46.08450794219971
200 Requests,2025-04-13T13:18:57.816Z,2.295,2.463778,0.186025,528.20703125,245.30859375,222.88522338867188,46.537474632263184
200 Requests,2025-04-13T13:18:57.821Z,2.3,2.468974,0.186028,528.46484375,245.73046875,223.72865295410156,46.99088191986084
200 Requests,2025-04-13T13:18:57.826Z,2.305,2.47406,0.186028,528.98046875,246.1484375,224.57154846191406,47.44387149810791
200 Requests,2025-04-13T13:18:57.830Z,2.309,2.478849,0.186028,529.49609375,246.56640625,225.35921478271484,47.89698791503906
200 Requests,2025-04-13T13:18:57.836Z,2.314,2.484323,0.186028,529.75390625,246.984375,226.20217895507812,48.34999656677246
200 Requests,2025-04-13T13:18:57.842Z,2.32,2.491216,0.186028,514.28515625,231.765625,195.9474334716797,47.29606056213379
200 Requests,2025-04-13T13:18:57.846Z,2.324,2.4959,0.186028,514.80078125,232.18359375,196.7349395751953,47.74904155731201
200 Requests,2025-04-13T13:18:57.852Z,2.329,2.501182,0.186028,515.05859375,232.6015625,197.57793426513672,48.20206165313721
200 Requests,2025-04-13T13:18:57.856Z,2.334,2.506283,0.186028,515.57421875,233.01953125,198.42093658447266,48.655113220214844
200 Requests,2025-04-13T13:18:57.864Z,2.342,2.513733,0.186028,516.08984375,233.4375,199.20850372314453,49.108134269714355
200 Requests,2025-04-13T13:18:57.869Z,2.347,2.518934,0.186028,516.34765625,233.85546875,200.0513687133789,49.56113243103027
200 Requests,2025-04-13T13:18:57.874Z,2.352,2.524277,0.186028,516.86328125,234.2734375,200.89411163330078,50.013999938964844
200 Requests,2025-04-13T13:18:57.878Z,2.356,2.52885,0.186028,517.12109375,234.69140625,201.68162536621094,50.46699905395508
200 Requests,2025-04-13T13:18:58.720Z,1.633,1.751297,0.128027,614.8203125,493.01171875,458.17435455322266,26.937506675720215
200 Requests,2025-04-13T13:18:58.724Z,1.636,1.755493,0.128388,615.3359375,493.4296875,459.13094329833984,27.390387535095215
200 Requests,2025-04-13T13:18:58.729Z,1.641,1.760387,0.128389,615.59375,493.84765625,459.97367095947266,27.84336757659912
200 Requests,2025-04-13T13:18:58.733Z,1.645,1.764852,0.128389,616.109375,494.265625,460.76075744628906,28.296433448791504
200 Requests,2025-04-13T13:18:58.738Z,1.65,1.769796,0.128389,616.625,494.68359375,461.60450744628906,28.74921703338623
200 Requests,2025-04-13T13:18:58.743Z,1.655,1.77466,0.128389,616.8828125,495.1015625,462.44622802734375,29.20205593109131
200 Requests,2025-04-13T13:18:58.747Z,1.659,1.779649,0.128389,617.3984375,495.51953125,463.2337875366211,29.655138969421387
200 Requests,2025-04-13T13:18:58.752Z,1.664,1.784939,0.128389,617.9140625,495.9375,464.0764389038086,30.107857704162598
200 Requests,2025-04-13T13:18:58.757Z,1.669,1.789714,0.128389,618.171875,496.35546875,464.92137908935547,30.560885429382324
200 Requests,2025-04-13T13:18:58.762Z,1.674,1.794625,0.128389,618.6875,496.7734375,465.7069854736328,31.013909339904785
200 Requests,2025-04-13T13:18:58.767Z,1.679,1.799806,0.128389,618.9453125,497.19140625,466.5501022338867,31.467061042785645
200 Requests,2025-04-13T13:18:58.771Z,1.683,1.804735,0.128389,619.4609375,497.609375,467.3928985595703,31.9199275970459
200 Requests,2025-04-13T13:18:58.776Z,1.688,1.809787,0.128389,619.9765625,498.02734375,468.18055725097656,32.37304210662842
200 Requests,2025-04-13T13:18:58.781Z,1.692,1.811918,0.128389,620.234375,498.4453125,469.02345275878906,32.8259859085083
200 Requests,2025-04-13T13:18:58.786Z,1.697,1.816882,0.128538,620.75,498.86328125,469.8662796020508,33.27891254425049
200 Requests,2025-04-13T13:18:58.791Z,1.701,1.821666,0.12854,621.0078125,499.28125,470.6539077758789,33.732001304626465
200 Requests,2025-04-13T13:18:58.795Z,1.706,1.826243,0.12854,621.5234375,499.69921875,471.4967803955078,34.18492317199707
200 Requests,2025-04-13T13:18:58.800Z,1.711,1.83139,0.12854,622.0390625,500.1171875,472.34378814697266,34.63803482055664
200 Requests,2025-04-13T13:18:58.807Z,1.718,1.839302,0.12854,622.296875,500.53515625,473.1272201538086,35.090813636779785
200 Requests,2025-04-13T13:18:58.812Z,1.723,1.844444,0.12854,622.8125,500.953125,473.9702606201172,35.543829917907715
200 Requests,2025-04-13T13:18:58.817Z,1.728,1.849494,0.12854,623.328125,501.37109375,474.81334686279297,35.99692153930664
200 Requests,2025-04-13T13:18:58.822Z,1.733,1.854541,0.12854,623.5859375,501.7890625,475.60108184814453,36.45010948181152
200 Requests,2025-04-13T13:18:58.827Z,1.738,1.859447,0.12854,624.1015625,502.20703125,476.44395446777344,36.90300369262695
200 Requests,2025-04-13T13:18:58.831Z,1.742,1.864026,0.12854,624.359375,502.625,477.28688049316406,37.355956077575684
200 Requests,2025-04-13T13:18:58.836Z,1.747,1.869118,0.12854,624.875,503.04296875,478.07437896728516,37.80886650085449
200 Requests,2025-04-13T13:18:58.841Z,1.751,1.874082,0.12854,625.390625,503.4609375,478.91748046875,38.26204776763916
200 Requests,2025-04-13T13:18:58.846Z,1.755,1.878664,0.12854,625.6484375,503.87890625,479.7604217529297,38.71506881713867
200 Requests,2025-04-13T13:18:58.851Z,1.76,1.883858,0.12854,626.1640625,504.296875,480.5480194091797,39.168094635009766
200 Requests,2025-04-13T13:18:58.855Z,1.765,1.88864,0.12854,626.6796875,504.71484375,481.3909225463867,39.620978355407715
200 Requests,2025-04-13T13:18:58.860Z,1.77,1.893469,0.12854,626.9375,505.1328125,482.2339401245117,40.07397270202637
200 Requests,2025-04-13T13:18:58.865Z,1.775,1.898565,0.12854,627.453125,505.55078125,483.0214538574219,40.526896476745605
200 Requests,2025-04-13T13:18:58.869Z,1.779,1.903446,0.12854,627.7109375,505.96875,483.8644332885742,40.979902267456055
200 Requests,2025-04-13T13:18:58.875Z,1.785,1.909868,0.12854,613.53125,492.4609375,454.6683044433594,40.20358180999756
200 Requests,2025-04-13T13:18:58.880Z,1.79,1.915305,0.12854,614.046875,492.87890625,455.5111312866211,40.656413078308105
200 Requests,2025-04-13T13:18:58.885Z,1.795,1.920319,0.12854,614.3046875,493.296875,456.36190032958984,41.10935878753662
200 Requests,2025-04-13T13:18:58.890Z,1.8,1.924926,0.12854,614.8203125,493.71484375,457.1415481567383,41.56226062774658
200 Requests,2025-04-13T13:18:58.895Z,1.805,1.930135,0.12854,615.3359375,494.1328125,457.98438262939453,42.0151252746582
200 Requests,2025-04-13T13:18:58.900Z,1.809,1.935022,0.12854,615.59375,494.55078125,458.8274612426758,42.4682674407959
200 Requests,2025-04-13T13:18:58.905Z,1.814,1.940065,0.12854,616.109375,494.96875,459.61485290527344,42.92115116119385
200 Requests,2025-04-13T13:18:58.909Z,1.818,1.944634,0.12854,616.3671875,495.38671875,460.45789337158203,43.3742151260376
200 Requests,2025-04-13T13:18:58.915Z,1.824,1.95091,0.12854,616.8828125,495.8046875,461.3009796142578,43.827308654785156
200 Requests,2025-04-13T13:18:58.921Z,1.83,1.956728,0.12854,617.3984375,496.22265625,462.0886688232422,44.28042984008789
200 Requests,2025-04-13T13:18:58.925Z,1.834,1.96146,0.12854,617.65625,496.640625,462.9315872192383,44.73339653015137
200 Requests,2025-04-13T13:18:58.930Z,1.839,1.966164,0.12854,618.171875,497.05859375,463.7744827270508,45.18629169464111
200 Requests,2025-04-13T13:18:58.934Z,1.843,1.970967,0.12854,618.6875,497.4765625,464.5620880126953,45.63926410675049
200 Requests,2025-04-13T13:18:58.939Z,1.848,1.975575,0.12854,618.9453125,497.89453125,465.4048309326172,46.09196376800537
200 Requests,2025-04-13T13:18:58.944Z,1.853,1.981155,0.12854,619.4609375,498.3125,466.2476806640625,46.54481792449951
200 Requests,2025-04-13T13:18:58.949Z,1.858,1.986212,0.12854,619.71875,498.73046875,467.0352325439453,46.997809410095215
200 Requests,2025-04-13T13:18:58.954Z,1.863,1.991045,0.12854,620.234375,499.1484375,467.8780822753906,47.45068359375
200 Requests,2025-04-13T13:18:58.958Z,1.867,1.996076,0.12854,620.75,499.56640625,468.72093963623047,47.90365028381348
200 Requests,2025-04-13T13:18:58.963Z,1.872,2.000903,0.12854,621.0078125,499.984375,469.50846099853516,48.35665321350098
200 Requests,2025-04-13T13:18:58.968Z,1.877,2.005587,0.12854,621.5234375,500.40234375,470.3512649536133,48.809556007385254
200 Requests,2025-04-13T13:18:58.973Z,1.881,2.010731,0.12854,622.0390625,500.8203125,471.19432067871094,49.262691497802734
200 Requests,2025-04-13T13:18:58.977Z,1.886,2.015371,0.12854,622.296875,501.23828125,471.9817428588867,49.715620040893555
200 Requests,2025-04-13T13:18:58.982Z,1.891,2.020078,0.12854,622.8125,501.65625,472.8247375488281,50.16866207122803
200 Requests,2025-04-13T13:18:58.986Z,1.894,2.024738,0.128611,623.0703125,502.07421875,473.66788482666016,50.62182140350342
200 Requests,2025-04-13T13:18:58.992Z,1.9,2.030668,0.128612,623.5859375,502.4921875,474.45545959472656,51.074822425842285
200 Requests,2025-04-13T13:18:58.996Z,1.904,2.035453,0.128612,624.1015625,502.91015625,475.2985610961914,51.52805042266846
200 Requests,2025-04-13T13:18:59.001Z,1.909,2.040171,0.128612,624.359375,503.328125,476.1416015625,51.981160163879395
200 Requests,2025-04-13T13:18:59.006Z,1.914,2.045216,0.128612,624.875,503.74609375,476.9291534423828,52.43419647216797
200 Requests,2025-04-13T13:18:59.010Z,1.918,2.049888,0.128612,625.390625,504.1640625,477.7721481323242,52.887271881103516
200 Requests,2025-04-13T13:18:59.015Z,1.923,2.054706,0.128612,625.6484375,504.58203125,478.6151351928711,53.34028244018555
200 Requests,2025-04-13T13:18:59.019Z,1.927,2.059372,0.128612,626.1640625,505,479.40272521972656,53.793325424194336
200 Requests,2025-04-13T13:18:59.025Z,1.933,2.065293,0.128612,626.421875,505.41796875,480.24564361572266,54.246344566345215
200 Requests,2025-04-13T13:18:59.030Z,1.938,2.070691,0.128612,626.9375,505.8359375,481.08843994140625,54.69914150238037
200 Requests,2025-04-13T13:18:59.035Z,1.943,2.075496,0.128612,627.453125,506.25390625,481.8759460449219,55.15208339691162
200 Requests,2025-04-13T13:18:59.040Z,1.948,2.080452,0.128612,627.7109375,506.671875,482.71900939941406,55.605167388916016
200 Requests,2025-04-13T13:18:59.045Z,1.953,2.085755,0.128612,628.2265625,507.08984375,483.5619888305664,56.05819034576416
200 Requests,2025-04-13T13:18:59.049Z,1.957,2.09037,0.128612,628.484375,507.5078125,484.36515045166016,56.511159896850586
200 Requests,2025-04-13T13:18:59.055Z,1.963,2.095877,0.128612,629,507.92578125,485.19227600097656,56.96401882171631
200 Requests,2025-04-13T13:18:59.061Z,1.969,2.095864,0.135888,613.53125,492.4609375,454.9875946044922,55.91011333465576
200 Requests,2025-04-13T13:18:59.066Z,1.974,2.097287,0.13911,614.046875,492.87890625,455.7751007080078,56.3631477355957
200 Requests,2025-04-13T13:18:59.071Z,1.979,2.103158,0.139112,614.8203125,493.296875,456.6179733276367,56.816107749938965
200 Requests,2025-04-13T13:18:59.079Z,1.986,2.111233,0.139112,615.59375,493.71484375,457.4608688354492,57.269057273864746
200 Requests,2025-04-13T13:18:59.084Z,1.991,2.116456,0.139112,616.3671875,494.1328125,458.2483215332031,57.721970558166504
200 Requests,2025-04-13T13:18:59.090Z,1.997,2.122413,0.139112,617.3984375,494.55078125,459.0912551879883,58.17495632171631
200 Requests,2025-04-13T13:18:59.094Z,2.001,2.127367,0.139112,618.171875,494.96875,459.93419647216797,58.62797832489014
200 Requests,2025-04-13T13:18:59.099Z,2.006,2.132542,0.139112,618.9453125,495.38671875,460.7217254638672,59.08096694946289
200 Requests,2025-04-13T13:18:59.105Z,2.012,2.137981,0.139112,619.71875,495.8046875,461.5647964477539,59.53407096862793
